match_id,inning,over,ball,batter_id,bowler_id,non_striker_id,batting_team_id,bowling_team_id,batsman_runs,extras_runs,total_runs
419110,1,0,2,78,113,76,7,3,1,0,1
419110,1,0,3,76,113,78,7,3,0,1,1
419110,1,0,4,76,113,78,7,3,0,1,1
419110,1,0,5,78,113,76,7,3,0,0,0
419110,1,0,6,78,113,76,7,3,4,0,4
419110,1,0,7,78,113,76,7,3,0,0,0
419110,1,1,1,76,195,78,7,3,1,0,1
419110,1,1,2,78,195,76,7,3,1,0,1
419110,1,1,3,76,195,78,7,3,6,0,6
419110,1,1,4,76,195,78,7,3,6,0,6
419110,1,1,5,76,195,78,7,3,4,0,4
419110,1,1,6,76,195,78,7,3,0,1,1
419110,1,2,1,76,113,78,7,3,0,0,0
419110,1,2,2,76,113,78,7,3,0,0,0
419110,1,2,3,76,113,78,7,3,4,0,4
419110,1,2,4,76,113,78,7,3,4,0,4
419110,1,2,5,76,113,78,7,3,6,0,6
419110,1,2,6,76,113,78,7,3,0,0,0
419110,1,3,1,78,38,76,7,3,1,0,1
419110,1,3,2,76,38,78,7,3,1,0,1
419110,1,3,3,78,38,76,7,3,0,0,0
419110,1,3,4,78,38,76,7,3,0,0,0
419110,1,3,5,78,38,76,7,3,4,0,4
419110,1,3,6,78,38,76,7,3,0,0,0
419110,1,4,1,76,164,78,7,3,1,0,1
419110,1,4,2,78,164,76,7,3,1,0,1
419110,1,4,3,76,164,78,7,3,0,1,1
419110,1,4,4,76,164,78,7,3,4,0,4
419110,1,4,5,76,164,78,7,3,0,1,1
419110,1,4,6,76,164,78,7,3,0,0,0
419110,1,4,7,117,164,78,7,3,0,0,0
419110,1,4,8,79,164,117,7,3,0,0,0
419110,1,5,1,117,38,79,7,3,1,0,1
419110,1,5,2,79,38,117,7,3,0,0,0
419110,1,5,3,79,38,117,7,3,0,0,0
419110,1,5,4,79,38,117,7,3,0,1,1
419110,1,5,5,79,38,117,7,3,0,0,0
419110,1,5,6,79,38,117,7,3,0,0,0
419110,1,5,7,79,38,117,7,3,0,0,0
419110,1,6,1,117,139,79,7,3,0,0,0
419110,1,6,2,117,139,79,7,3,4,0,4
419110,1,6,3,117,139,79,7,3,1,0,1
419110,1,6,4,79,139,117,7,3,0,0,0
419110,1,6,5,79,139,117,7,3,1,0,1
419110,1,6,6,117,139,79,7,3,0,0,0
419110,1,7,1,79,235,117,7,3,0,1,1
419110,1,7,2,79,235,117,7,3,0,0,0
419110,1,7,3,79,235,117,7,3,0,0,0
419110,1,7,4,79,235,117,7,3,0,0,0
419110,1,7,5,79,235,117,7,3,1,0,1
419110,1,7,6,117,235,79,7,3,1,0,1
419110,1,7,7,79,235,117,7,3,0,0,0
419110,1,8,1,117,164,79,7,3,0,0,0
419110,1,8,2,117,164,79,7,3,0,0,0
419110,1,8,3,117,164,79,7,3,0,0,0
419110,1,8,4,117,164,79,7,3,0,0,0
419110,1,8,5,117,164,79,7,3,2,0,2
419110,1,8,6,117,164,79,7,3,1,0,1
419110,1,9,1,117,235,79,7,3,2,0,2
419110,1,9,2,117,235,79,7,3,0,0,0
419110,1,9,3,117,235,79,7,3,4,0,4
419110,1,9,4,117,235,79,7,3,0,0,0
419110,1,9,5,117,235,79,7,3,4,0,4
419110,1,9,6,117,235,79,7,3,1,0,1
419110,1,10,1,117,38,79,7,3,4,0,4
419110,1,10,2,117,38,79,7,3,0,0,0
419110,1,10,3,117,38,79,7,3,1,0,1
419110,1,10,4,79,38,117,7,3,1,0,1
419110,1,10,5,117,38,79,7,3,0,0,0
419110,1,10,6,117,38,79,7,3,2,0,2
419110,1,11,1,79,139,117,7,3,0,0,0
419110,1,11,2,79,139,117,7,3,0,0,0
419110,1,11,3,79,139,117,7,3,0,0,0
419110,1,11,4,79,139,117,7,3,6,0,6
419110,1,11,5,79,139,117,7,3,4,0,4
419110,1,11,6,79,139,117,7,3,1,0,1
419110,1,12,1,79,164,117,7,3,1,0,1
419110,1,12,2,117,164,79,7,3,1,0,1
419110,1,12,3,79,164,117,7,3,1,0,1
419110,1,12,4,117,164,79,7,3,1,0,1
419110,1,12,5,79,164,117,7,3,1,0,1
419110,1,12,6,117,164,79,7,3,0,2,2
419110,1,13,1,79,113,117,7,3,0,0,0
419110,1,13,2,79,113,117,7,3,4,0,4
419110,1,13,3,79,113,117,7,3,2,0,2
419110,1,13,4,79,113,117,7,3,1,0,1
419110,1,13,5,117,113,79,7,3,1,0,1
419110,1,13,6,79,113,117,7,3,1,0,1
419110,1,14,1,79,38,117,7,3,0,0,0
419110,1,14,2,79,38,117,7,3,1,0,1
419110,1,14,3,117,38,79,7,3,6,0,6
419110,1,14,4,117,38,79,7,3,0,1,1
419110,1,14,5,117,38,79,7,3,0,1,1
419110,1,14,6,117,38,79,7,3,0,1,1
419110,1,14,7,117,38,79,7,3,1,0,1
419110,1,14,8,79,38,117,7,3,0,0,0
419110,1,14,9,79,38,117,7,3,1,0,1
419110,1,15,1,79,139,117,7,3,1,0,1
419110,1,15,2,117,139,79,7,3,1,0,1
419110,1,15,3,79,139,117,7,3,1,0,1
419110,1,15,4,117,139,79,7,3,0,1,1
419110,1,15,5,79,139,117,7,3,6,0,6
419110,1,15,6,79,139,117,7,3,0,1,1
419110,1,15,7,79,139,117,7,3,1,0,1
419110,1,16,1,79,164,117,7,3,0,0,0
419110,1,16,2,79,164,117,7,3,1,0,1
419110,1,16,3,117,164,79,7,3,4,0,4
419110,1,16,4,117,164,79,7,3,0,0,0
419110,1,16,5,117,164,79,7,3,1,0,1
419110,1,16,6,79,164,117,7,3,4,0,4
419110,1,17,1,117,113,79,7,3,1,0,1
419110,1,17,2,79,113,117,7,3,0,0,0
419110,1,17,3,79,113,80,7,3,2,0,2
419110,1,17,4,79,113,80,7,3,6,0,6
419110,1,17,5,79,113,80,7,3,1,0,1
419110,1,17,6,80,113,79,7,3,1,0,1
419110,1,18,1,80,139,79,7,3,0,0,0
419110,1,18,2,80,139,194,7,3,1,0,1
419110,1,18,3,194,139,80,7,3,1,0,1
419110,1,18,4,80,139,194,7,3,4,0,4
419110,1,18,5,80,139,194,7,3,0,0,0
419110,1,18,6,80,139,194,7,3,2,0,2
419110,1,19,1,194,195,80,7,3,4,0,4
419110,1,19,2,194,195,80,7,3,0,1,1
419110,1,19,3,194,195,80,7,3,4,0,4
419110,1,19,4,194,195,80,7,3,1,0,1
419110,1,19,5,80,195,194,7,3,4,0,4
419110,1,19,6,80,195,194,7,3,6,0,6
419110,1,19,7,80,195,194,7,3,0,1,1
419110,1,19,8,80,235,194,7,3,1,0,1
419110,2,0,1,200,84,24,3,7,0,0,0
419110,2,0,2,200,84,24,3,7,1,0,1
419110,2,0,3,24,84,200,3,7,1,0,1
419110,2,0,4,200,84,24,3,7,2,0,2
419110,2,0,5,200,84,24,3,7,0,0,0
419110,2,0,6,200,84,24,3,7,0,0,0
419110,2,1,1,24,80,200,3,7,0,0,0
419110,2,1,2,24,80,200,3,7,0,0,0
419110,2,1,3,24,80,200,3,7,0,0,0
419110,2,1,4,24,80,200,3,7,2,0,2
419110,2,1,5,24,80,200,3,7,6,0,6
419110,2,1,6,24,80,200,3,7,0,0,0
419110,2,2,1,200,84,24,3,7,0,0,0
419110,2,2,2,31,84,24,3,7,0,0,0
419110,2,2,3,31,84,24,3,7,6,0,6
419110,2,2,4,31,84,24,3,7,0,0,0
419110,2,2,5,36,84,24,3,7,0,0,0
419110,2,2,6,36,84,24,3,7,4,0,4
419110,2,3,1,24,85,36,3,7,1,0,1
419110,2,3,2,36,85,24,3,7,1,0,1
419110,2,3,3,24,85,36,3,7,6,0,6
419110,2,3,4,24,85,36,3,7,1,0,1
419110,2,3,5,36,85,24,3,7,0,0,0
419110,2,3,6,36,85,24,3,7,0,0,0
419110,2,4,1,24,84,36,3,7,0,0,0
419110,2,4,2,36,84,235,3,7,0,0,0
419110,2,4,3,36,84,235,3,7,0,0,0
419110,2,4,4,36,84,235,3,7,0,0,0
419110,2,4,5,36,84,235,3,7,0,0,0
419110,2,4,6,36,84,235,3,7,0,0,0
419110,2,5,1,235,86,36,3,7,1,0,1
419110,2,5,2,36,86,235,3,7,0,0,0
419110,2,5,3,36,86,235,3,7,0,0,0
419110,2,5,4,30,86,235,3,7,1,0,1
419110,2,5,5,235,86,30,3,7,0,0,0
419110,2,5,6,235,86,30,3,7,1,0,1
419110,2,6,1,235,212,30,3,7,0,0,0
419110,2,6,2,235,212,30,3,7,4,0,4
419110,2,6,3,235,212,30,3,7,3,0,3
419110,2,6,4,30,212,235,3,7,0,1,1
419110,2,6,5,30,212,235,3,7,4,0,4
419110,2,6,6,30,212,235,3,7,4,0,4
419110,2,6,7,30,212,235,3,7,0,0,0
419110,2,7,1,235,86,30,3,7,2,0,2
419110,2,7,2,235,86,30,3,7,0,0,0
419110,2,7,3,235,86,30,3,7,1,0,1
419110,2,7,4,30,86,235,3,7,1,0,1
419110,2,7,5,235,86,30,3,7,0,0,0
419110,2,7,6,235,86,30,3,7,0,0,0
419110,2,8,1,30,80,235,3,7,2,0,2
419110,2,8,2,30,80,235,3,7,1,0,1
419110,2,8,3,235,80,30,3,7,1,0,1
419110,2,8,4,30,80,235,3,7,0,0,0
419110,2,8,5,30,80,235,3,7,0,0,0
419110,2,8,6,30,80,235,3,7,1,0,1
419110,2,9,1,30,86,235,3,7,1,0,1
419110,2,9,2,235,86,30,3,7,1,0,1
419110,2,9,3,30,86,235,3,7,1,0,1
419110,2,9,4,235,86,30,3,7,6,0,6
419110,2,9,5,235,86,30,3,7,2,0,2
419110,2,9,6,235,86,30,3,7,0,0,0
419110,2,10,1,30,194,113,3,7,0,0,0
419110,2,10,2,30,194,113,3,7,1,0,1
419110,2,10,3,113,194,30,3,7,1,0,1
419110,2,10,4,30,194,113,3,7,1,0,1
419110,2,10,5,113,194,30,3,7,1,0,1
419110,2,10,6,30,194,113,3,7,4,0,4
419110,2,11,1,113,80,30,3,7,1,0,1
419110,2,11,2,30,80,113,3,7,1,0,1
419110,2,11,3,113,80,30,3,7,0,0,0
419110,2,11,4,113,80,30,3,7,1,0,1
419110,2,11,5,30,80,113,3,7,1,0,1
419110,2,11,6,113,80,30,3,7,0,0,0
419110,2,12,1,30,84,113,3,7,1,0,1
419110,2,12,2,113,84,30,3,7,1,0,1
419110,2,12,3,30,84,113,3,7,1,0,1
419110,2,12,4,113,84,30,3,7,1,0,1
419110,2,12,5,30,84,113,3,7,1,0,1
419110,2,12,6,113,84,30,3,7,2,0,2
419110,2,13,1,30,86,113,3,7,1,0,1
419110,2,13,2,113,86,30,3,7,1,0,1
419110,2,13,3,30,86,113,3,7,6,0,6
419110,2,13,4,30,86,113,3,7,1,0,1
419110,2,13,5,113,86,30,3,7,1,0,1
419110,2,13,6,30,86,113,3,7,0,0,0
419110,2,14,1,113,79,30,3,7,1,0,1
419110,2,14,2,30,79,113,3,7,1,0,1
419110,2,14,3,113,79,30,3,7,1,0,1
419110,2,14,4,30,79,113,3,7,6,0,6
419110,2,14,5,30,79,113,3,7,0,0,0
419110,2,14,6,30,79,113,3,7,0,0,0
419110,2,15,1,113,80,164,3,7,6,0,6
419110,2,15,2,113,80,164,3,7,1,0,1
419110,2,15,3,164,80,113,3,7,0,0,0
419110,2,15,4,139,80,113,3,7,0,0,0
419110,2,15,5,139,80,113,3,7,1,0,1
419110,2,15,6,113,80,139,3,7,2,0,2
419110,2,16,1,139,79,113,3,7,1,0,1
419110,2,16,2,113,79,139,3,7,1,0,1
419110,2,16,3,139,79,113,3,7,1,0,1
419110,2,16,4,113,79,139,3,7,1,0,1
419110,2,16,5,139,79,113,3,7,6,0,6
419110,2,16,6,139,79,113,3,7,1,0,1
419110,2,17,1,139,85,113,3,7,0,0,0
419110,2,17,2,139,85,113,3,7,1,0,1
419110,2,17,3,113,85,139,3,7,0,1,1
419110,2,17,4,113,85,139,3,7,1,0,1
419110,2,17,5,139,85,113,3,7,4,0,4
419110,2,17,6,139,85,113,3,7,0,0,0
419110,2,17,7,38,85,113,3,7,1,0,1
419110,2,18,1,38,79,113,3,7,0,0,0
419110,2,18,2,195,79,113,3,7,1,0,1
419110,2,18,3,113,79,195,3,7,0,0,0
419110,2,18,4,113,79,195,3,7,6,0,6
419110,2,18,5,113,79,195,3,7,1,0,1
419110,2,18,6,195,79,113,3,7,1,0,1
419110,2,19,1,195,85,113,3,7,0,0,0
419110,2,19,2,195,85,113,3,7,1,0,1
419110,2,19,3,113,85,195,3,7,4,0,4
419110,2,19,4,113,85,195,3,7,0,1,1
419110,2,19,5,113,85,195,3,7,6,0,6
419110,2,19,6,113,85,195,3,7,0,0,0
419110,2,19,7,113,85,195,3,7,1,0,1
419111,1,0,1,120,50,99,5,4,4,0,4
419111,1,0,2,120,50,99,5,4,1,0,1
419111,1,0,3,99,50,120,5,4,4,0,4
419111,1,0,4,99,50,120,5,4,0,0,0
419111,1,0,5,99,50,120,5,4,0,0,0
419111,1,0,6,99,50,120,5,4,0,1,1
419111,1,0,7,99,50,120,5,4,4,0,4
419111,1,1,1,120,171,99,5,4,0,0,0
419111,1,1,2,120,171,99,5,4,0,0,0
419111,1,1,3,199,171,99,5,4,0,0,0
419111,1,1,4,199,171,99,5,4,0,0,0
419111,1,1,5,199,171,99,5,4,0,0,0
419111,1,1,6,199,171,99,5,4,1,0,1
419111,1,2,1,199,50,99,5,4,0,0,0
419111,1,2,2,199,50,99,5,4,4,0,4
419111,1,2,3,199,50,99,5,4,0,0,0
419111,1,2,4,199,50,99,5,4,4,0,4
419111,1,2,5,199,50,99,5,4,1,0,1
419111,1,2,6,99,50,199,5,4,1,0,1
419111,1,3,1,99,171,199,5,4,0,0,0
419111,1,3,2,99,171,199,5,4,2,0,2
419111,1,3,3,99,171,199,5,4,4,0,4
419111,1,3,4,99,171,199,5,4,0,0,0
419111,1,3,5,99,171,199,5,4,0,0,0
419111,1,3,6,99,171,199,5,4,0,0,0
419111,1,4,1,199,148,99,5,4,0,0,0
419111,1,4,2,199,148,99,5,4,4,0,4
419111,1,4,3,199,148,99,5,4,4,0,4
419111,1,4,4,199,148,99,5,4,6,0,6
419111,1,4,5,199,148,99,5,4,0,0,0
419111,1,4,6,45,148,99,5,4,0,0,0
419111,1,5,1,99,50,45,5,4,1,0,1
419111,1,5,2,45,50,99,5,4,0,0,0
419111,1,5,3,45,50,99,5,4,0,0,0
419111,1,5,4,45,50,99,5,4,0,0,0
419111,1,5,5,45,50,99,5,4,0,0,0
419111,1,5,6,99,50,227,5,4,1,0,1
419111,1,6,1,99,126,227,5,4,1,0,1
419111,1,6,2,227,126,99,5,4,0,0,0
419111,1,6,3,227,126,99,5,4,0,0,0
419111,1,6,4,227,126,99,5,4,1,0,1
419111,1,6,5,99,126,227,5,4,0,0,0
419111,1,6,6,99,126,227,5,4,0,0,0
419111,1,7,1,227,236,99,5,4,0,0,0
419111,1,7,2,227,236,99,5,4,0,0,0
419111,1,7,3,227,236,99,5,4,0,0,0
419111,1,7,4,227,236,99,5,4,0,0,0
419111,1,7,5,227,236,99,5,4,0,1,1
419111,1,7,6,227,236,99,5,4,0,0,0
419111,1,7,7,227,236,99,5,4,0,0,0
419111,1,8,1,99,126,227,5,4,0,0,0
419111,1,8,2,227,126,228,5,4,0,0,0
419111,1,8,3,227,126,228,5,4,0,0,0
419111,1,8,4,227,126,228,5,4,1,0,1
419111,1,8,5,228,126,227,5,4,0,1,1
419111,1,8,6,228,126,227,5,4,1,0,1
419111,1,8,7,227,126,228,5,4,1,0,1
419111,1,9,1,227,236,228,5,4,1,0,1
419111,1,9,2,228,236,227,5,4,0,0,0
419111,1,9,3,228,236,227,5,4,0,0,0
419111,1,9,4,228,236,227,5,4,1,0,1
419111,1,9,5,227,236,228,5,4,1,0,1
419111,1,9,6,228,236,227,5,4,0,0,0
419111,1,10,1,227,126,228,5,4,0,0,0
419111,1,10,2,227,126,228,5,4,1,0,1
419111,1,10,3,228,126,227,5,4,0,0,0
419111,1,10,4,228,126,227,5,4,0,0,0
419111,1,10,5,228,126,227,5,4,4,0,4
419111,1,10,6,228,126,227,5,4,2,0,2
419111,1,11,1,227,148,228,5,4,2,0,2
419111,1,11,2,227,148,228,5,4,1,0,1
419111,1,11,3,228,148,227,5,4,0,0,0
419111,1,11,4,228,148,227,5,4,6,0,6
419111,1,11,5,228,148,227,5,4,0,0,0
419111,1,11,6,228,148,227,5,4,0,0,0
419111,1,12,1,227,50,228,5,4,2,0,2
419111,1,12,2,227,50,228,5,4,1,0,1
419111,1,12,3,228,50,227,5,4,0,0,0
419111,1,12,4,228,50,227,5,4,0,0,0
419111,1,12,5,228,50,227,5,4,1,0,1
419111,1,12,6,227,50,228,5,4,2,0,2
419111,1,13,1,228,148,227,5,4,0,0,0
419111,1,13,2,228,148,227,5,4,0,0,0
419111,1,13,3,228,148,227,5,4,1,0,1
419111,1,13,4,227,148,228,5,4,1,0,1
419111,1,13,5,228,148,227,5,4,2,0,2
419111,1,13,6,228,148,227,5,4,1,0,1
419111,1,14,1,228,126,227,5,4,0,0,0
419111,1,14,2,228,126,227,5,4,1,0,1
419111,1,14,3,227,126,228,5,4,0,0,0
419111,1,14,4,227,126,228,5,4,4,0,4
419111,1,14,5,227,126,228,5,4,0,1,1
419111,1,14,6,227,126,228,5,4,0,0,0
419111,1,14,7,227,126,228,5,4,1,0,1
419111,1,15,1,227,236,228,5,4,1,0,1
419111,1,15,2,228,236,227,5,4,1,0,1
419111,1,15,3,227,236,228,5,4,6,0,6
419111,1,15,4,227,236,228,5,4,1,0,1
419111,1,15,5,228,236,227,5,4,6,0,6
419111,1,15,6,228,236,227,5,4,2,0,2
419111,1,16,1,227,148,228,5,4,2,0,2
419111,1,16,2,227,148,228,5,4,0,0,0
419111,1,16,3,227,148,146,5,4,1,0,1
419111,1,16,4,146,148,227,5,4,1,0,1
419111,1,16,5,227,148,146,5,4,1,0,1
419111,1,16,6,146,148,227,5,4,1,0,1
419111,1,17,1,146,171,227,5,4,1,0,1
419111,1,17,2,224,171,227,5,4,1,0,1
419111,1,17,3,227,171,224,5,4,0,0,0
419111,1,17,4,227,171,224,5,4,0,0,0
419111,1,17,5,227,171,224,5,4,4,0,4
419111,1,17,6,227,171,224,5,4,1,0,1
419111,1,18,1,227,236,224,5,4,1,0,1
419111,1,18,2,224,236,227,5,4,0,0,0
419111,1,18,3,224,236,227,5,4,0,0,0
419111,1,18,4,224,236,227,5,4,1,0,1
419111,1,18,5,227,236,224,5,4,4,0,4
419111,1,18,6,227,236,224,5,4,1,0,1
419111,1,19,1,227,171,224,5,4,1,0,1
419111,1,19,2,224,171,227,5,4,1,0,1
419111,1,19,3,227,171,224,5,4,0,1,1
419111,1,19,4,227,171,224,5,4,4,0,4
419111,1,19,5,227,171,224,5,4,1,0,1
419111,1,19,6,224,171,227,5,4,1,0,1
419111,1,19,7,227,171,224,5,4,4,0,4
419111,2,0,1,59,146,61,4,5,1,0,1
419111,2,0,2,61,146,59,4,5,2,0,2
419111,2,0,3,61,146,59,4,5,0,0,0
419111,2,0,4,61,146,59,4,5,4,0,4
419111,2,0,5,61,146,59,4,5,4,0,4
419111,2,0,6,61,146,59,4,5,0,1,1
419111,2,1,1,61,223,59,4,5,0,2,2
419111,2,1,2,59,223,61,4,5,0,0,0
419111,2,1,3,59,223,61,4,5,1,0,1
419111,2,1,4,61,223,59,4,5,0,0,0
419111,2,1,5,61,223,59,4,5,4,0,4
419111,2,1,6,61,223,59,4,5,4,0,4
419111,2,1,7,61,223,59,4,5,1,0,1
419111,2,2,1,61,60,59,4,5,6,0,6
419111,2,2,2,61,60,59,4,5,4,0,4
419111,2,2,3,61,60,59,4,5,1,0,1
419111,2,2,4,59,60,61,4,5,4,0,4
419111,2,2,5,59,60,61,4,5,1,0,1
419111,2,2,6,61,60,59,4,5,0,0,0
419111,2,3,1,59,146,61,4,5,0,0,0
419111,2,3,2,59,146,61,4,5,2,0,2
419111,2,3,3,59,146,61,4,5,0,0,0
419111,2,3,4,147,146,61,4,5,0,0,0
419111,2,3,5,128,146,61,4,5,0,0,0
419111,2,3,6,128,146,61,4,5,1,0,1
419111,2,4,1,128,223,61,4,5,0,1,1
419111,2,4,2,128,223,61,4,5,0,1,1
419111,2,4,3,128,223,61,4,5,0,0,0
419111,2,4,4,128,223,61,4,5,0,0,0
419111,2,4,5,128,223,61,4,5,1,0,1
419111,2,4,6,61,223,128,4,5,1,0,1
419111,2,4,7,128,223,61,4,5,0,0,0
419111,2,4,8,128,223,61,4,5,0,0,0
419111,2,5,1,61,146,128,4,5,0,0,0
419111,2,5,2,61,146,128,4,5,6,0,6
419111,2,5,3,61,146,128,4,5,4,0,4
419111,2,5,4,61,146,128,4,5,1,0,1
419111,2,5,5,128,146,61,4,5,1,0,1
419111,2,5,6,61,146,128,4,5,1,0,1
419111,2,6,1,61,224,128,4,5,6,0,6
419111,2,6,2,61,224,128,4,5,4,0,4
419111,2,6,3,61,224,128,4,5,6,0,6
419111,2,6,4,61,224,128,4,5,1,0,1
419111,2,6,5,128,224,61,4,5,1,0,1
419111,2,6,6,61,224,128,4,5,0,0,0
419111,2,7,1,128,146,61,4,5,1,0,1
419111,2,7,2,61,146,128,4,5,0,0,0
419111,2,7,3,61,146,128,4,5,2,0,2
419111,2,7,4,61,146,128,4,5,0,0,0
419111,2,7,5,61,146,128,4,5,1,0,1
419111,2,7,6,128,146,61,4,5,0,0,0
419111,2,8,1,61,57,128,4,5,1,0,1
419111,2,8,2,128,57,61,4,5,1,0,1
419111,2,8,3,61,57,128,4,5,4,0,4
419111,2,8,4,61,57,128,4,5,0,0,0
419111,2,8,5,61,57,128,4,5,1,0,1
419111,2,8,6,128,57,61,4,5,1,0,1
419111,2,9,1,128,60,61,4,5,0,0,0
419111,2,9,2,128,60,61,4,5,2,0,2
419111,2,9,3,128,60,61,4,5,0,0,0
419111,2,9,4,128,60,61,4,5,1,0,1
419111,2,9,5,61,60,128,4,5,6,0,6
419111,2,9,6,61,60,128,4,5,0,0,0
419111,2,10,1,93,57,128,4,5,1,0,1
419111,2,10,2,128,57,93,4,5,2,0,2
419111,2,10,3,128,57,93,4,5,1,0,1
419111,2,10,4,93,57,128,4,5,1,0,1
419111,2,10,5,128,57,93,4,5,1,0,1
419111,2,10,6,93,57,128,4,5,1,0,1
419111,2,11,1,93,60,128,4,5,4,0,4
419111,2,11,2,93,60,128,4,5,1,0,1
419111,2,11,3,128,60,93,4,5,1,0,1
419111,2,11,4,93,60,128,4,5,1,0,1
419111,2,11,5,128,60,93,4,5,0,0,0
419111,2,11,6,128,60,93,4,5,0,0,0
419111,2,12,1,93,57,128,4,5,0,0,0
419111,2,12,2,93,57,128,4,5,1,0,1
419111,2,12,3,128,57,93,4,5,0,0,0
419111,2,12,4,47,57,93,4,5,0,0,0
419111,2,12,5,47,57,93,4,5,1,0,1
419111,2,12,6,93,57,47,4,5,0,0,0
419111,2,13,1,47,223,93,4,5,1,0,1
419111,2,13,2,93,223,47,4,5,0,1,1
419111,2,13,3,93,223,47,4,5,1,0,1
419111,2,13,4,47,223,93,4,5,4,0,4
419111,2,13,5,47,223,93,4,5,0,1,1
419111,2,13,6,93,223,47,4,5,2,0,2
419111,2,13,7,93,223,47,4,5,0,1,1
419111,2,14,1,93,57,47,4,5,1,0,1
419111,2,14,2,47,57,93,4,5,1,0,1
419111,2,14,3,93,57,47,4,5,1,0,1
419111,2,14,4,47,57,93,4,5,1,0,1
419111,2,14,5,93,57,47,4,5,0,0,0
419111,2,14,6,93,57,47,4,5,1,0,1
419111,2,15,1,93,223,47,4,5,0,0,0
419111,2,15,2,93,223,47,4,5,0,0,0
419111,2,15,3,93,223,47,4,5,0,0,0
419111,2,15,4,93,223,47,4,5,0,0,0
419111,2,15,5,93,223,47,4,5,0,0,0
419111,2,15,6,93,223,47,4,5,1,0,1
419111,2,16,1,93,224,47,4,5,4,0,4
419111,2,16,2,93,224,47,4,5,1,0,1
419111,2,16,3,47,224,93,4,5,1,0,1
419111,2,16,4,93,224,47,4,5,0,0,0
419111,2,16,5,93,224,47,4,5,1,0,1
419111,2,16,6,47,224,93,4,5,0,1,1
419111,2,17,1,47,227,93,4,5,2,0,2
419112,1,0,1,170,1,232,2,0,0,0,0
419112,1,0,2,170,1,232,2,0,0,0,0
419112,1,0,3,170,1,232,2,0,1,0,1
419112,1,0,4,232,1,170,2,0,0,0,0
419112,1,0,5,232,1,170,2,0,0,0,0
419112,1,0,6,232,1,170,2,0,0,0,0
419112,1,1,1,170,111,232,2,0,3,0,3
419112,1,1,2,232,111,170,2,0,0,0,0
419112,1,1,3,232,111,170,2,0,0,0,0
419112,1,1,4,232,111,170,2,0,0,0,0
419112,1,1,5,232,111,170,2,0,0,1,1
419112,1,1,6,232,111,170,2,0,4,0,4
419112,1,1,7,232,111,170,2,0,1,0,1
419112,1,2,1,232,1,170,2,0,0,1,1
419112,1,2,2,232,1,170,2,0,0,0,0
419112,1,2,3,232,1,170,2,0,0,0,0
419112,1,2,4,232,1,170,2,0,4,0,4
419112,1,2,5,232,1,170,2,0,0,0,0
419112,1,2,6,232,1,170,2,0,0,1,1
419112,1,2,7,232,1,170,2,0,1,0,1
419112,1,2,8,170,1,232,2,0,1,0,1
419112,1,3,1,170,5,232,2,0,1,0,1
419112,1,3,2,232,5,170,2,0,0,0,0
419112,1,3,3,232,5,170,2,0,6,0,6
419112,1,3,4,232,5,170,2,0,0,0,0
419112,1,3,5,232,5,170,2,0,0,1,1
419112,1,3,6,232,5,170,2,0,0,0,0
419112,1,3,7,232,5,170,2,0,0,0,0
419112,1,4,1,170,111,232,2,0,1,0,1
419112,1,4,2,232,111,170,2,0,0,1,1
419112,1,4,3,170,111,232,2,0,0,1,1
419112,1,4,4,170,111,232,2,0,1,0,1
419112,1,4,5,232,111,170,2,0,4,0,4
419112,1,4,6,232,111,170,2,0,1,0,1
419112,1,4,7,170,111,232,2,0,0,0,0
419112,1,5,1,232,5,170,2,0,6,0,6
419112,1,5,2,232,5,170,2,0,0,0,0
419112,1,5,3,232,5,170,2,0,4,0,4
419112,1,5,4,232,5,170,2,0,0,0,0
419112,1,5,5,232,5,170,2,0,4,0,4
419112,1,5,6,232,5,170,2,0,1,0,1
419112,1,6,1,232,106,170,2,0,2,0,2
419112,1,6,2,232,106,170,2,0,0,0,0
419112,1,6,3,232,106,170,2,0,0,0,0
419112,1,6,4,232,106,170,2,0,1,0,1
419112,1,6,5,232,106,170,2,0,1,0,1
419112,1,6,6,170,106,232,2,0,1,0,1
419112,1,7,1,170,68,232,2,0,0,0,0
419112,1,7,2,170,68,232,2,0,1,0,1
419112,1,7,3,232,68,170,2,0,2,0,2
419112,1,7,4,232,68,170,2,0,1,0,1
419112,1,7,5,170,68,232,2,0,0,0,0
419112,1,7,6,170,68,232,2,0,0,1,1
419112,1,7,7,170,68,232,2,0,0,0,0
419112,1,8,1,232,106,170,2,0,6,0,6
419112,1,8,2,232,106,170,2,0,1,0,1
419112,1,8,3,170,106,232,2,0,0,0,0
419112,1,8,4,170,106,232,2,0,0,0,0
419112,1,8,5,170,106,232,2,0,0,0,0
419112,1,8,6,170,106,232,2,0,6,0,6
419112,1,9,1,232,68,170,2,0,6,0,6
419112,1,9,2,232,68,170,2,0,1,0,1
419112,1,9,3,170,68,232,2,0,4,0,4
419112,1,9,4,170,68,232,2,0,1,0,1
419112,1,9,5,232,68,170,2,0,1,0,1
419112,1,9,6,170,68,232,2,0,1,0,1
419112,1,10,1,170,15,232,2,0,1,0,1
419112,1,10,2,232,15,170,2,0,1,0,1
419112,1,10,3,170,15,232,2,0,2,0,2
419112,1,10,4,170,15,232,2,0,1,0,1
419112,1,10,5,232,15,170,2,0,4,0,4
419112,1,10,6,232,15,170,2,0,0,0,0
